step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
1151,850296,9208,0.014682541232610768,0.75,0.8666666666666667,,,,,
1152,851136,9216,0.016138376425559636,0.875,0.9375,,,,,
1153,851912,9224,0.014018194500134024,1.0,1.0,0.022058861453756844,0.75,0.875,,
1154,852560,9232,0.019410198965055473,0.875,0.9285714285714286,,,,,
1155,853400,9240,0.014410156065059802,0.875,0.9230769230769231,,,,,
1156,854176,9248,0.01791353824033646,0.75,0.8823529411764706,,,,,
1157,854824,9256,0.0175763336241274,1.0,1.0,,,,,
1158,855664,9264,0.014721393392235927,0.875,0.9230769230769231,,,,,
1159,856504,9272,0.02172896759013408,0.5,0.75,,,,,
1160,857472,9280,0.011632818404561845,0.875,0.9333333333333333,,,,,
1161,858312,9288,0.014305880951794941,0.75,0.875,0.017737341511893674,0.75,0.8823529411764706,,
1162,859344,9296,0.010307510577567349,1.0,1.0,,,,,
1163,860056,9304,0.026043160093114335,0.5,0.7647058823529411,,,,,
1164,860704,9312,0.018538080333785487,0.875,0.9444444444444444,,,,,
1165,861352,9320,0.02642626030203472,0.625,0.8235294117647058,,,,,
1166,862128,9328,0.014557509646203712,0.75,0.8666666666666667,,,,,
1167,862776,9336,0.016676360101953072,1.0,1.0,,,,,
1168,863808,9344,0.01192529349531954,0.625,0.8421052631578947,,,,,
1169,864520,9352,0.017508334680799712,0.875,0.9166666666666666,0.025037318217627114,0.75,0.8666666666666667,,
1170,865296,9360,0.014134131625324698,1.0,1.0,,,,,
1171,866008,9368,0.018442888535123998,0.875,0.9333333333333333,,,,,
1172,866656,9376,0.03050042537388319,0.625,0.8235294117647058,,,,,
1173,867432,9384,0.016017320083018993,0.75,0.8666666666666667,,,,,
1174,868464,9392,0.010866788903283818,1.0,1.0,,,,,
1175,868984,9400,0.02065729808216757,0.75,0.8666666666666667,,,,,
1176,869632,9408,0.024360588591773962,0.625,0.8333333333333334,,,,,
1177,870792,9416,0.012900680415682243,0.75,0.8823529411764706,0.021952169716261936,0.625,0.8235294117647058,,
1178,871504,9424,0.018189506202251217,0.75,0.8461538461538461,,,,,
1179,872152,9432,0.011292500107213187,1.0,1.0,,,,,
1180,872672,9440,0.024059297431148964,0.875,0.9411764705882353,,,,,
1181,873256,9448,0.016105711774645277,0.75,0.8823529411764706,,,,,
1182,873840,9456,0.018701596091061135,0.625,0.7857142857142857,,,,,
1183,874552,9464,0.018068947679529504,0.625,0.7272727272727273,,,,,
1184,875584,9472,0.010436509452262939,0.875,0.95,,,,,
1185,876296,9480,0.014847794996731757,0.875,0.9473684210526315,0.01856564016879913,0.5,0.7777777777777778,,
1186,877776,9488,0.008666248437964187,0.75,0.8823529411764706,,,,,
1187,878360,9496,0.01715505416884134,0.75,0.8947368421052632,,,,,
1188,879136,9504,0.01704795134959024,0.625,0.8333333333333334,,,,,
1189,880808,9512,0.008730417573209552,0.75,0.8823529411764706,,,,,
1190,881712,9520,0.01836089953791466,0.75,0.8888888888888888,,,,,
1191,882296,9528,0.02124397622503575,0.75,0.8947368421052632,,,,,
1192,883008,9536,0.013216171766035102,0.75,0.8823529411764706,,,,,
1193,883720,9544,0.021479662299922212,0.5,0.7647058823529411,0.033500073459806164,0.625,0.8125,,
1194,884368,9552,0.021636757895069175,0.625,0.8125,,,,,
1195,885016,9560,0.01170123942571331,1.0,1.0,,,,,
1196,885664,9568,0.022431714913813783,0.5,0.7333333333333333,,,,,
1197,886248,9576,0.023565810054619416,0.75,0.9,,,,,
1198,886832,9584,0.027081492330896614,0.375,0.7058823529411765,,,,,
1199,887416,9592,0.015234823884876646,1.0,1.0,,,,,
1200,888128,9600,0.016099695013819592,0.875,0.9166666666666666,,,,,
1201,888712,9608,0.01858119774591428,0.875,0.9285714285714286,0.01952969501278472,0.75,0.8888888888888888,,
1202,889360,9616,0.025444028548170166,0.625,0.7857142857142857,,,,,
1203,890200,9624,0.019174219416705544,0.625,0.8235294117647058,,,,,
1204,890720,9632,0.018733395283395175,0.875,0.9411764705882353,,,,,
1205,891560,9640,0.018897132780844803,0.75,0.8823529411764706,,,,,
1206,892272,9648,0.020107520675212875,0.625,0.8125,,,,,
1207,892920,9656,0.016411987362165276,0.875,0.9333333333333333,,,,,
1208,893952,9664,0.015324138961456731,0.75,0.8666666666666667,,,,,
1209,895176,9672,0.016435184030969798,0.625,0.75,0.018742609248004923,0.75,0.8666666666666667,,
1210,896400,9680,0.013155955403960168,0.875,0.9333333333333333,,,,,
1211,897176,9688,0.01921757338444001,0.75,0.8823529411764706,,,,,
1212,898016,9696,0.021355021643085507,0.5,0.7333333333333333,,,,,
1213,898536,9704,0.017325613904395014,1.0,1.0,,,,,
1214,899056,9712,0.020575303662269222,0.875,0.9333333333333333,,,,,
1215,899640,9720,0.02354432954478278,0.625,0.8,,,,,
1216,900992,9728,0.010175861577051588,0.875,0.9411764705882353,,,,,
1217,901576,9736,0.02504421734705967,0.75,0.8823529411764706,0.012381919273014668,1.0,1.0,,
1218,902160,9744,0.020454475059014186,0.875,0.9285714285714286,,,,,
1219,902744,9752,0.02229621230532328,0.75,0.8666666666666667,,,,,
1220,903648,9760,0.015642062831292255,0.625,0.8125,,,,,
1221,904232,9768,0.026183196044280523,0.75,0.8947368421052632,,,,,
1222,904816,9776,0.01964616824649113,0.75,0.8461538461538461,,,,,
1223,905464,9784,0.016984253449447224,0.875,0.9375,,,,,
1224,906240,9792,0.015852275467460306,0.75,0.8666666666666667,,,,,
1225,907080,9800,0.018122654995548465,0.625,0.7857142857142857,0.014761553512386949,0.875,0.9444444444444444,,
1226,907600,9808,0.02465368704098019,0.75,0.8888888888888888,,,,,
1227,908376,9816,0.01841675316597476,0.75,0.8666666666666667,,,,,
1228,909152,9824,0.030954346435094187,0.5,0.75,,,,,
1229,909992,9832,0.018237833832839688,0.625,0.7692307692307693,,,,,
1230,910576,9840,0.01745320192950304,0.875,0.9230769230769231,,,,,
1231,911608,9848,0.01269192913428947,0.875,0.9444444444444444,,,,,
1232,912896,9856,0.011526922467141909,0.75,0.8571428571428571,,,,,
1233,913672,9864,0.019129043677889493,0.625,0.8636363636363636,0.015746780660884044,0.5,0.7142857142857143,,
1234,914320,9872,0.01597707536776008,0.875,0.9333333333333333,,,,,
1235,914904,9880,0.02542567107283127,0.625,0.7692307692307693,,,,,
1236,915680,9888,0.013142535366704622,0.875,0.9444444444444444,,,,,
1237,916328,9896,0.013692686581020696,1.0,1.0,,,,,
1238,917232,9904,0.013807131138477664,0.875,0.9090909090909091,,,,,
1239,917880,9912,0.017206300202901162,0.75,0.875,,,,,
1240,918400,9920,0.019051697756210653,0.875,0.9333333333333333,,,,,
1241,918920,9928,0.017315989957699056,0.875,0.9333333333333333,0.015219240158319118,0.75,0.8666666666666667,,
1242,919632,9936,0.020649510236286254,0.75,0.875,,,,,
1243,920216,9944,0.01786183482228084,0.75,0.8666666666666667,,,,,
1244,920736,9952,0.022028078537500877,0.875,0.9411764705882353,,,,,
1245,921576,9960,0.01898032123815791,0.75,0.875,,,,,
1246,922096,9968,0.02318126636046024,0.875,0.9230769230769231,,,,,
1247,922808,9976,0.018581976390082598,0.875,0.9411764705882353,,,,,
1248,923584,9984,0.015904540312265143,0.75,0.9,,,,,
1249,924552,9992,0.010835467593647044,0.875,0.9411764705882353,0.025743273587000282,0.625,0.8125,,
1250,925520,10000,0.016277897689059944,0.75,0.8947368421052632,,,,,
1251,926040,10008,0.023861358429880502,0.875,0.9375,,,,,
1252,926816,10016,0.017335981762891372,0.875,0.9333333333333333,,,,,
1253,927464,10024,0.017275651401548207,0.625,0.7692307692307693,,,,,
1254,928048,10032,0.028426040034121088,0.625,0.8,,,,,
1255,928568,10040,0.022006438022885034,0.625,0.75,,,,,
1256,929216,10048,0.013353738961713971,1.0,1.0,,,,,
1257,929672,10056,0.01793627075970723,0.875,0.9285714285714286,0.0207661647092088,0.75,0.9047619047619048,,
1258,930512,10064,0.016252950328548007,0.75,0.8461538461538461,,,,,
1259,931032,10072,0.014734691044232733,1.0,1.0,,,,,
1260,931872,10080,0.015093480422118982,1.0,1.0,,,,,
1261,932648,10088,0.023398461412544102,0.5,0.7647058823529411,,,,,
1262,933488,10096,0.02366425927506593,0.5,0.7777777777777778,,,,,
1263,934328,10104,0.02348137897919461,0.75,0.875,,,,,
1264,935104,10112,0.023799638455913156,0.75,0.8666666666666667,,,,,
1265,935816,10120,0.020531447689296455,0.625,0.8125,0.039482245566953185,0.375,0.7368421052631579,,
1266,936400,10128,0.019836841975279705,0.875,0.9375,,,,,
1267,937176,10136,0.02842367087854285,0.5,0.6666666666666666,,,,,
1268,937760,10144,0.020999904644768794,0.625,0.8,,,,,
1269,938536,10152,0.01990037343444923,0.75,0.8571428571428571,,,,,
1270,939120,10160,0.016322847560045862,0.875,0.9230769230769231,,,,,
1271,939832,10168,0.018751234707489718,0.875,0.9375,,,,,
1272,940800,10176,0.014808870983935029,0.625,0.8,,,,,
1273,941576,10184,0.014662425193603142,1.0,1.0,0.012882611047994071,0.75,0.8666666666666667,,
1274,942416,10192,0.017537576398794337,0.875,0.9333333333333333,,,,,
1275,943384,10200,0.013793272523062304,0.75,0.8888888888888888,,,,,
1276,944160,10208,0.015852549540796092,1.0,1.0,,,,,
1277,944744,10216,0.014835434089579455,1.0,1.0,,,,,
1278,945520,10224,0.020242258833767054,0.625,0.8235294117647058,,,,,
1279,946168,10232,0.024504024925785527,0.375,0.6428571428571429,,,,,
1280,946624,10240,0.025286349867590895,0.75,0.8461538461538461,,,,,
1281,947016,10248,0.025880723837414188,0.75,0.8823529411764706,0.022222336279337555,0.5,0.7647058823529411,,
1282,947920,10256,0.017819031489168823,0.75,0.9047619047619048,,,,,
1283,948504,10264,0.021084261438717576,0.75,0.875,,,,,
1284,949152,10272,0.02373318723038637,0.5,0.7647058823529411,,,,,
1285,949928,10280,0.016518923637921148,0.75,0.8181818181818182,,,,,
1286,950832,10288,0.019069918741964086,0.625,0.85,,,,,
1287,951416,10296,0.01772199817959417,1.0,1.0,,,,,
1288,952320,10304,0.015129106648123978,0.875,0.9375,,,,,
1289,952840,10312,0.01896012084402484,0.875,0.9473684210526315,0.011855406327210412,1.0,1.0,,
1290,953424,10320,0.02356356224763613,0.75,0.8947368421052632,,,,,
1291,954008,10328,0.020967398556405184,0.875,0.9444444444444444,,,,,
1292,954720,10336,0.017901803123394174,0.75,0.8888888888888888,,,,,
1293,955752,10344,0.019307598252428487,0.75,0.8666666666666667,,,,,
1294,956592,10352,0.019586807191119885,0.625,0.8421052631578947,,,,,
1295,957240,10360,0.017555358442211826,0.875,0.9333333333333333,,,,,
1296,957824,10368,0.01829512414694487,0.875,0.9411764705882353,,,,,
1297,958408,10376,0.03378513760476884,0.5,0.7333333333333333,0.020191820509757142,0.5,0.6363636363636364,,
1298,959056,10384,0.02475955439506157,0.75,0.8571428571428571,,,,,
1299,959640,10392,0.023930298200734737,0.5,0.7894736842105263,,,,,
1300,960224,10400,0.01577720717411438,0.875,0.9411764705882353,,,,,
1301,960872,10408,0.01761200599094457,1.0,1.0,,,,,
1302,961456,10416,0.028446433382382633,0.75,0.8461538461538461,,,,,
1303,962040,10424,0.020417212075398945,0.625,0.8125,,,,,
1304,962624,10432,0.02156485675716918,0.875,0.9444444444444444,,,,,
1305,963208,10440,0.01445525988160472,1.0,1.0,0.009252012282432904,1.0,1.0,,
1306,963792,10448,0.014349731950543974,1.0,1.0,,,,,
1307,964376,10456,0.020400058576235836,0.875,0.9473684210526315,,,,,
1308,965152,10464,0.016914560210702458,0.75,0.8823529411764706,,,,,
1309,965864,10472,0.013928780011416626,0.875,0.9333333333333333,,,,,
1310,966640,10480,0.01835770610566641,0.75,0.8571428571428571,,,,,
1311,967352,10488,0.018674217952405456,0.75,0.8823529411764706,,,,,
1312,968320,10496,0.018443477633520926,0.625,0.8421052631578947,,,,,
1313,969160,10504,0.014676148924910128,0.875,0.9444444444444444,0.02040690116553262,0.625,0.8235294117647058,,
1314,969744,10512,0.017270204967968366,0.75,0.8666666666666667,,,,,
1315,970456,10520,0.023938785161459305,0.375,0.6875,,,,,
1316,971424,10528,0.0177988871551107,0.75,0.8947368421052632,,,,,
1317,972264,10536,0.012416417477732374,1.0,1.0,,,,,
1318,972848,10544,0.015962348213362218,0.875,0.9444444444444444,,,,,
1319,973752,10552,0.020112963752891226,0.625,0.7692307692307693,,,,,
1320,974464,10560,0.020742063818758354,0.625,0.8421052631578947,,,,,
1321,975112,10568,0.017879838938751065,0.875,0.9333333333333333,0.02219627693805199,0.625,0.8,,
1322,975632,10576,0.02399795978391017,0.75,0.875,,,,,
1323,976344,10584,0.017871667508382063,0.75,0.9,,,,,
1324,977056,10592,0.018227345929348476,0.75,0.8666666666666667,,,,,
1325,977768,10600,0.023359700533786255,0.75,0.8888888888888888,,,,,
1326,978288,10608,0.01621296462207152,1.0,1.0,,,,,
1327,979000,10616,0.016001587169425124,0.75,0.875,,,,,
1328,979584,10624,0.022782508604973592,0.625,0.8,,,,,
1329,980424,10632,0.013757857496586633,0.875,0.9333333333333333,0.028284802908944404,0.625,0.75,,
1330,980944,10640,0.02282220501572196,0.75,0.8947368421052632,,,,,
1331,981592,10648,0.01750599615049745,0.875,0.9411764705882353,,,,,
1332,982176,10656,0.025956905501888818,0.625,0.8,,,,,
1333,983016,10664,0.014186466641633505,0.875,0.9375,,,,,
1334,983664,10672,0.0207638192575908,0.75,0.8947368421052632,,,,,
1335,984312,10680,0.013767029199239323,1.0,1.0,,,,,
1336,984896,10688,0.021740125682055314,0.75,0.8666666666666667,,,,,
1337,985480,10696,0.020272896383295567,0.875,0.9333333333333333,0.014918527004597972,0.875,0.9230769230769231,,
1338,986128,10704,0.022679625824426324,0.375,0.6153846153846154,,,,,
1339,987288,10712,0.011000480439880502,0.875,0.9230769230769231,,,,,
1340,987936,10720,0.01603556824479469,0.875,0.9444444444444444,,,,,
1341,988584,10728,0.026377264989733612,0.75,0.875,,,,,
1342,989104,10736,0.020095279788990474,0.875,0.95,,,,,
1343,990328,10744,0.015252831460512112,0.75,0.8666666666666667,,,,,
1344,990912,10752,0.016517187803732,0.875,0.9375,,,,,
1345,991752,10760,0.01287860437056291,1.0,1.0,0.020215807460994172,0.875,0.9473684210526315,,
1346,992400,10768,0.015177367123190122,0.875,0.9375,,,,,
1347,992920,10776,0.019824137602127898,0.875,0.9444444444444444,,,,,
1348,993440,10784,0.013365025033255318,1.0,1.0,,,,,
1349,994088,10792,0.011431074245575018,0.875,0.9375,,,,,
1350,994992,10800,0.014215283924345746,0.875,0.9444444444444444,,,,,
1351,995640,10808,0.022967732926122187,0.5,0.7333333333333333,,,,,
1352,996480,10816,0.015055682122411769,0.875,0.9411764705882353,,,,,
1353,997192,10824,0.021949522824383585,0.75,0.875,0.01373892287301071,0.75,0.8666666666666667,,
1354,998224,10832,0.011607079721414346,0.875,0.9230769230769231,,,,,
1355,999320,10840,0.010110830742877545,0.875,0.95,,,,,
1356,999968,10848,0.019686161336482173,0.875,0.95,,,,,
1357,1000680,10856,0.01427388487764099,0.875,0.9444444444444444,,,,,
1358,1001392,10864,0.016596839829897,0.75,0.8888888888888888,,,,,
1359,1002040,10872,0.018505609874893095,0.875,0.95,,,,,
1360,1002816,10880,0.02663559723923631,0.625,0.8,,,,,
1361,1003592,10888,0.015575699599089698,0.75,0.8888888888888888,0.018874596813866624,0.625,0.75,,
1362,1004368,10896,0.01632497251219692,0.875,0.9523809523809523,,,,,
1363,1005080,10904,0.016858989954567236,0.875,0.9444444444444444,,,,,
1364,1005664,10912,0.0196059406296906,0.875,0.9333333333333333,,,,,
1365,1006696,10920,0.016181156905194644,0.625,0.8,,,,,
1366,1007600,10928,0.013254807266886631,0.875,0.9545454545454546,,,,,
1367,1008312,10936,0.02263044172395467,0.625,0.8235294117647058,,,,,
1368,1009024,10944,0.018356118371442697,0.75,0.8666666666666667,,,,,
1369,1010056,10952,0.013841926608096742,0.875,0.9285714285714286,0.022105370560023766,0.875,0.9411764705882353,,
1370,1010832,10960,0.02106183284892438,0.625,0.8125,,,,,
1371,1012376,10968,0.01060839022216342,0.75,0.8181818181818182,,,,,
1372,1012896,10976,0.018975380593924954,0.875,0.9285714285714286,,,,,
1373,1014120,10984,0.008935284235913927,0.875,0.9375,,,,,
1374,1014576,10992,0.02757144837461754,0.625,0.8333333333333334,,,,,
1375,1015480,11000,0.01532108987356545,0.875,0.9411764705882353,,,,,
1376,1016064,11008,0.02187034056120909,0.875,0.9411764705882353,,,,,
1377,1016648,11016,0.02218560598636808,0.625,0.8,0.018524550241476267,0.75,0.8666666666666667,,
1378,1017360,11024,0.015525103128221996,0.875,0.9285714285714286,,,,,
1379,1018072,11032,0.017001635081065405,0.75,0.875,,,,,
1380,1018656,11040,0.017344335370182068,0.875,0.9333333333333333,,,,,
1381,1019240,11048,0.02648421378115207,0.5,0.75,,,,,
1382,1019888,11056,0.020326492911875466,0.75,0.8666666666666667,,,,,
1383,1020536,11064,0.016864398383898672,0.75,0.8571428571428571,,,,,
1384,1021248,11072,0.020980335176612328,0.75,0.875,,,,,
1385,1022088,11080,0.015128594810977043,0.875,0.9166666666666666,0.019024434828960324,0.75,0.875,,
1386,1022736,11088,0.01878088275289153,0.75,0.8571428571428571,,,,,
1387,1023512,11096,0.014627387209899421,1.0,1.0,,,,,
1388,1024288,11104,0.0133696806745904,0.875,0.9444444444444444,,,,,
1389,1025384,11112,0.012086259244558714,0.75,0.8888888888888888,,,,,
1390,1026160,11120,0.016334430708097685,0.75,0.8461538461538461,,,,,
1391,1027000,11128,0.02383978791679128,0.375,0.7368421052631579,,,,,
1392,1027968,11136,0.011684386584920445,1.0,1.0,,,,,
1393,1028744,11144,0.01188355447483237,1.0,1.0,0.012576923613473526,1.0,1.0,,
1394,1029328,11152,0.017054300772593414,0.875,0.9090909090909091,,,,,
1395,1030168,11160,0.01862209220254499,0.875,0.9473684210526315,,,,,
1396,1030816,11168,0.02514380469525656,0.5,0.7777777777777778,,,,,
1397,1031336,11176,0.017410685269036427,1.0,1.0,,,,,
1398,1031984,11184,0.01965245852796359,0.875,0.9285714285714286,,,,,
1399,1033080,11192,0.014831011110287918,0.75,0.8888888888888888,,,,,
1400,1033728,11200,0.026462998658871556,0.5,0.7647058823529411,,,,,
1401,1034504,11208,0.021478371796022508,0.75,0.875,0.01972271391714256,0.75,0.8571428571428571,,
1402,1035024,11216,0.018636355650036088,0.75,0.8823529411764706,,,,,
1403,1035608,11224,0.019001600829289186,1.0,1.0,,,,,
1404,1036448,11232,0.01690308251087957,0.75,0.9,,,,,
1405,1037608,11240,0.008124666370389992,0.875,0.9375,,,,,
1406,1038256,11248,0.023013358587783077,0.75,0.8947368421052632,,,,,
1407,1039416,11256,0.012266499942462792,0.875,0.9473684210526315,,,,,
1408,1040064,11264,0.0243197251506418,0.75,0.8888888888888888,,,,,
1409,1041096,11272,0.009499964365996228,0.875,0.9375,0.024255841427388278,0.625,0.8,,
1410,1041552,11280,0.031053252531406526,0.5,0.8,,,,,
1411,1042328,11288,0.016084434253614197,0.75,0.8333333333333334,,,,,
1412,1043360,11296,0.01402565617877871,0.75,0.8461538461538461,,,,,
1413,1044008,11304,0.020988735654547723,0.75,0.8823529411764706,,,,,
1414,1044656,11312,0.016225344371772595,0.875,0.9166666666666666,,,,,
1415,1045176,11320,0.018500924298715343,0.875,0.9473684210526315,,,,,
1416,1045824,11328,0.03099607550369655,0.5,0.7647058823529411,,,,,
1417,1046408,11336,0.0172766031854634,0.875,0.9285714285714286,0.016598811441804615,0.75,0.8571428571428571,,
1418,1047184,11344,0.016140699419802056,0.75,0.8666666666666667,,,,,
1419,1048216,11352,0.012751355457463778,0.875,0.9375,,,,,
1420,1048736,11360,0.02127360091324057,0.875,0.9333333333333333,,,,,
1421,1049640,11368,0.01859211269204027,0.5,0.7777777777777778,,,,,
1422,1050288,11376,0.023532305231132145,0.5,0.75,,,,,
1423,1050872,11384,0.02156780180302914,0.875,0.9375,,,,,
1424,1051776,11392,0.010620857143814453,0.875,0.9285714285714286,,,,,
1425,1052424,11400,0.02054463894025062,0.75,0.9047619047619048,0.020026024408372766,0.75,0.875,,
1426,1053456,11408,0.012001279509314546,0.875,0.95,,,,,
1427,1054040,11416,0.01621347648411944,0.875,0.9375,,,,,
1428,1055008,11424,0.015776244718648115,0.625,0.7857142857142857,,,,,
1429,1055592,11432,0.016319930136760315,1.0,1.0,,,,,
1430,1056240,11440,0.02252831844675731,0.5,0.7777777777777778,,,,,
1431,1056888,11448,0.017974725188854464,0.875,0.9444444444444444,,,,,
1432,1057600,11456,0.013424057410210279,0.875,0.95,,,,,
1433,1058184,11464,0.026041767196599862,0.875,0.9473684210526315,0.02097930574414187,0.75,0.8947368421052632,,
1434,1058832,11472,0.026311752374050958,0.625,0.8125,,,,,
1435,1059352,11480,0.02692358616111349,0.625,0.7857142857142857,,,,,
1436,1060064,11488,0.019312248200884206,0.75,0.875,,,,,
1437,1060648,11496,0.026271388207538278,0.625,0.7692307692307693,,,,,
