step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
2291,3721624,18328,0.01273405479312665,0.625,0.7857142857142857,,,,,
2292,3723360,18336,0.009631814066912204,0.875,0.9285714285714286,,,,,
2293,3724968,18344,0.010061211068088514,0.75,0.8461538461538461,,,,,
2294,3726640,18352,0.009349366186790137,1.0,1.0,,,,,
2295,3728120,18360,0.01171903630661418,0.875,0.9285714285714286,,,,,
2296,3729280,18368,0.014076960833927291,0.875,0.9444444444444444,,,,,
2297,3730696,18376,0.01645960978713989,0.625,0.8235294117647058,0.007639253607435059,1.0,1.0,,
2298,3732176,18384,0.015402311817741062,0.625,0.8333333333333334,,,,,
2299,3733592,18392,0.0106152498023992,1.0,1.0,,,,,
2300,3735136,18400,0.012642467882945813,0.875,0.9333333333333333,,,,,
2301,3737064,18408,0.008040246585766844,1.0,1.0,,,,,
2302,3738928,18416,0.009055102403315913,1.0,1.0,,,,,
2303,3740280,18424,0.012543836056034981,0.875,0.9285714285714286,,,,,
2304,3741952,18432,0.013161949102833533,0.75,0.8181818181818182,,,,,
2305,3743816,18440,0.008966153327615314,1.0,1.0,0.012154080969564614,0.75,0.875,,
2306,3745168,18448,0.014840378679571956,0.625,0.8235294117647058,,,,,
2307,3746520,18456,0.015255429082199198,0.75,0.8823529411764706,,,,,
2308,3748384,18464,0.01022876025019618,0.875,0.9285714285714286,,,,,
2309,3749800,18472,0.010335186685501216,1.0,1.0,,,,,
2310,3751024,18480,0.015314570110263846,0.75,0.875,,,,,
2311,3752696,18488,0.011361187270980776,0.75,0.8888888888888888,,,,,
2312,3754048,18496,0.010366436265721276,1.0,1.0,,,,,
2313,3755720,18504,0.011423827462387164,1.0,1.0,0.009823037419473471,1.0,1.0,,
2314,3757904,18512,0.01008872905161241,0.875,0.9375,,,,,
2315,3759832,18520,0.007970995053350452,1.0,1.0,,,,,
2316,3761376,18528,0.012815193268233148,0.75,0.8888888888888888,,,,,
2317,3762664,18536,0.01235651659618544,0.875,0.9411764705882353,,,,,
2318,3763952,18544,0.012415832783317298,1.0,1.0,,,,,
2319,3765368,18552,0.012873727118485511,0.625,0.8235294117647058,,,,,
2320,3767552,18560,0.010429293366291779,0.875,0.9473684210526315,,,,,
2321,3769160,18568,0.011170379664233052,0.875,0.9444444444444444,0.012878104847360943,0.75,0.8823529411764706,,
2322,3770384,18576,0.011902221585883669,1.0,1.0,,,,,
2323,3771864,18584,0.012582128845272728,0.75,0.8571428571428571,,,,,
2324,3773152,18592,0.013040487777223761,0.875,0.9411764705882353,,,,,
2325,3775080,18600,0.008932706377719285,1.0,1.0,,,,,
2326,3777776,18608,0.007014986416094419,0.875,0.9285714285714286,,,,,
2327,3779128,18616,0.013427804154330076,0.75,0.875,,,,,
2328,3780672,18624,0.010658331928333405,0.875,0.95,,,,,
2329,3782344,18632,0.012873167300483436,0.75,0.8571428571428571,0.01197331494029241,0.75,0.9047619047619048,,
2330,3784208,18640,0.01099332470074423,1.0,1.0,,,,,
2331,3786328,18648,0.009079812436824793,1.0,1.0,,,,,
2332,3787744,18656,0.011821786724608076,1.0,1.0,,,,,
2333,3789032,18664,0.013160505961356988,1.0,1.0,,,,,
2334,3790512,18672,0.011015551590457218,0.875,0.9411764705882353,,,,,
2335,3792056,18680,0.009825684320895993,0.875,0.9411764705882353,,,,,
2336,3793472,18688,0.01026654089513372,1.0,1.0,,,,,
2337,3795208,18696,0.011242528256428404,1.0,1.0,0.01213908188377523,0.875,0.9375,,
2338,3797008,18704,0.00913513119575912,1.0,1.0,,,,,
2339,3798808,18712,0.011489302491615073,0.75,0.8461538461538461,,,,,
2340,3800224,18720,0.011925970039165767,1.0,1.0,,,,,
2341,3801960,18728,0.011181802632226283,0.875,0.9230769230769231,,,,,
2342,3803824,18736,0.010862829979780128,0.75,0.8666666666666667,,,,,
2343,3805304,18744,0.011140781944197318,1.0,1.0,,,,,
2344,3806848,18752,0.010404636169655852,0.875,0.9,,,,,
2345,3808584,18760,0.009751652077236987,0.875,0.9230769230769231,0.012721287502820774,0.75,0.8823529411764706,,
2346,3810768,18768,0.012939321219354915,0.75,0.8888888888888888,,,,,
2347,3811992,18776,0.012225434988153941,1.0,1.0,,,,,
2348,3813792,18784,0.01107596771524123,0.875,0.9333333333333333,,,,,
2349,3815400,18792,0.018526985073594845,0.625,0.85,,,,,
2350,3816880,18800,0.01153344561732254,1.0,1.0,,,,,
2351,3818744,18808,0.013512413381837327,0.625,0.8125,,,,,
2352,3820224,18816,0.011253934939206402,1.0,1.0,,,,,
2353,3821576,18824,0.011949627156539864,0.75,0.875,0.015857044737770748,0.75,0.875,,
2354,3824528,18832,0.006776787996213569,0.875,0.9285714285714286,,,,,
2355,3826904,18840,0.0075275943908797134,1.0,1.0,,,,,
2356,3829216,18848,0.008139529260052026,0.875,0.9375,,,,,
2357,3830696,18856,0.01657432329119846,0.75,0.875,,,,,
2358,3832176,18864,0.016381296895640385,0.5,0.7333333333333333,,,,,
2359,3833720,18872,0.00996982924860939,1.0,1.0,,,,,
2360,3835328,18880,0.009786208429371102,0.875,0.9285714285714286,,,,,
2361,3837128,18888,0.0101746941209843,0.875,0.9473684210526315,0.014791150700044334,0.5,0.7894736842105263,,
2362,3839056,18896,0.011038184067598865,0.75,0.8888888888888888,,,,,
2363,3840408,18904,0.011718247520684767,1.0,1.0,,,,,
2364,3841888,18912,0.011173485016401618,0.875,0.9285714285714286,,,,,
2365,3843368,18920,0.01170986978103697,0.875,0.9375,,,,,
2366,3844976,18928,0.01475250163655623,0.75,0.8947368421052632,,,,,
2367,3846392,18936,0.012779967377710179,0.875,0.9375,,,,,
2368,3848128,18944,0.010043318455471373,1.0,1.0,,,,,
2369,3849480,18952,0.014824334040089315,0.875,0.9166666666666666,0.010112843551540077,0.5,0.7333333333333333,,
2370,3851088,18960,0.012603317480454075,0.75,0.9,,,,,
2371,3852696,18968,0.010245865550329723,0.875,0.9444444444444444,,,,,
2372,3853920,18976,0.01329648471642311,0.75,0.8666666666666667,,,,,
2373,3855272,18984,0.014506590540724947,0.75,0.8823529411764706,,,,,
2374,3856752,18992,0.012063238748219532,0.625,0.7692307692307693,,,,,
2375,3858296,19000,0.010258831767638253,1.0,1.0,,,,,
2376,3859712,19008,0.011869844224583799,1.0,1.0,,,,,
2377,3861256,19016,0.010801380475087266,1.0,1.0,0.013280374432800862,0.75,0.9,,
2378,3862864,19024,0.01246129377419793,0.625,0.8125,,,,,
2379,3865240,19032,0.007793028181087135,0.875,0.9473684210526315,,,,,
2380,3866848,19040,0.010530468063949954,1.0,1.0,,,,,
2381,3868456,19048,0.011015113709915075,0.875,0.9473684210526315,,,,,
2382,3870064,19056,0.012023713019624162,0.75,0.8823529411764706,,,,,
2383,3871928,19064,0.010104788674574757,0.875,0.9375,,,,,
2384,3874432,19072,0.007181016569220366,1.0,1.0,,,,,
2385,3875656,19080,0.011223982976308647,1.0,1.0,0.011442679497686086,0.875,0.9545454545454546,,
2386,3877584,19088,0.009202760357035848,0.875,0.9333333333333333,,,,,
2387,3879448,19096,0.007513976067179104,1.0,1.0,,,,,
2388,3880992,19104,0.01316943223657759,0.625,0.8,,,,,
2389,3882344,19112,0.014496840927608265,0.75,0.8823529411764706,,,,,
2390,3883824,19120,0.016085604071240697,0.625,0.8421052631578947,,,,,
2391,3885432,19128,0.009708569531099326,1.0,1.0,,,,,
2392,3886912,19136,0.009748065139913267,1.0,1.0,,,,,
2393,3889096,19144,0.007554810630592934,1.0,1.0,0.006590713817621039,0.875,0.95,,
2394,3890576,19152,0.009993047321417517,1.0,1.0,,,,,
2395,3891608,19160,0.015404868867049955,0.75,0.8823529411764706,,,,,
2396,3892896,19168,0.012285620009240727,0.875,0.9375,,,,,
2397,3894760,19176,0.01275663465779812,0.625,0.8571428571428571,,,,,
2398,3896240,19184,0.011117728953670991,1.0,1.0,,,,,
2399,3897848,19192,0.011402550785588456,0.875,0.9411764705882353,,,,,
2400,3899264,19200,0.009335286096434796,1.0,1.0,,,,,
2401,3901192,19208,0.009133424619088613,1.0,1.0,0.013919327918894159,0.625,0.8333333333333334,,
2402,3902736,19216,0.01074306474139084,0.875,0.9411764705882353,,,,,
2403,3904536,19224,0.00990751289206496,1.0,1.0,,,,,
2404,3906016,19232,0.014223218885049958,0.75,0.8947368421052632,,,,,
2405,3907496,19240,0.012379822728186945,0.875,0.9375,,,,,
2406,3909296,19248,0.010299253886749831,1.0,1.0,,,,,
2407,3910904,19256,0.0127000138180505,0.75,0.8666666666666667,,,,,
2408,3912896,19264,0.010076302684162635,0.75,0.9,,,,,
2409,3914376,19272,0.01033471560489323,0.875,0.9411764705882353,0.013304089778489549,0.875,0.9444444444444444,,
2410,3915728,19280,0.01478101310829471,0.75,0.8461538461538461,,,,,
2411,3917080,19288,0.014470562002252798,0.75,0.875,,,,,
2412,3918560,19296,0.009830835430873753,1.0,1.0,,,,,
2413,3919848,19304,0.01575912399510272,0.75,0.8666666666666667,,,,,
2414,3921840,19312,0.009364399756946825,0.875,0.9411764705882353,,,,,
2415,3923320,19320,0.010060659349516643,1.0,1.0,,,,,
2416,3925184,19328,0.009630349492993334,0.875,0.9090909090909091,,,,,
2417,3927112,19336,0.01138852137964367,0.75,0.8888888888888888,0.018474158689202977,0.625,0.85,,
2418,3928336,19344,0.01550897669809944,0.75,0.8666666666666667,,,,,
2419,3930200,19352,0.010651895005828317,1.0,1.0,,,,,
2420,3931744,19360,0.01049655520950772,1.0,1.0,,,,,
2421,3933160,19368,0.011150869923802265,1.0,1.0,,,,,
2422,3934768,19376,0.009973753320740868,1.0,1.0,,,,,
2423,3936952,19384,0.01072663550325489,0.75,0.8571428571428571,,,,,
2424,3938368,19392,0.011840162194695858,0.875,0.9411764705882353,,,,,
2425,3940232,19400,0.009540981513524005,0.75,0.8333333333333334,0.0149653667738386,0.875,0.9375,,
2426,3941712,19408,0.013131310840430782,0.875,0.9285714285714286,,,,,
2427,3943128,19416,0.010809193541611578,1.0,1.0,,,,,
2428,3945056,19424,0.0087938558838119,0.875,0.9375,,,,,
2429,3946408,19432,0.016806467670702225,0.75,0.8947368421052632,,,,,
2430,3947888,19440,0.01251101263075895,0.875,0.9523809523809523,,,,,
2431,3949368,19448,0.009285080111771638,1.0,1.0,,,,,
2432,3950976,19456,0.009976786660828631,1.0,1.0,,,,,
2433,3952456,19464,0.01084143805538013,0.875,0.9285714285714286,0.010216663289287576,0.875,0.9411764705882353,,
2434,3953808,19472,0.013319239160357961,0.875,0.9285714285714286,,,,,
2435,3955224,19480,0.012893126223205386,0.875,0.9285714285714286,,,,,
2436,3956576,19488,0.013569668459950834,0.875,0.9375,,,,,
2437,3958056,19496,0.011744060459352206,1.0,1.0,,,,,
2438,3959664,19504,0.011170052841585853,0.875,0.9285714285714286,,,,,
2439,3961464,19512,0.009420670940413723,1.0,1.0,,,,,
2440,3963968,19520,0.006960445170348374,1.0,1.0,,,,,
2441,3965576,19528,0.011199312137373732,0.875,0.9473684210526315,0.013994076884726831,0.75,0.8888888888888888,,
2442,3967184,19536,0.011150344104749195,0.875,0.9444444444444444,,,,,
2443,3968856,19544,0.01037473030640601,0.875,0.9375,,,,,
2444,3970848,19552,0.008967186159305066,0.875,0.9411764705882353,,,,,
2445,3972456,19560,0.010425233605116012,1.0,1.0,,,,,
2446,3974192,19568,0.011026715498179818,0.75,0.8571428571428571,,,,,
2447,3976440,19576,0.009809313006436041,0.625,0.8235294117647058,,,,,
2448,3978432,19584,0.010793530302429273,0.75,0.875,,,,,
2449,3979848,19592,0.013777134184590728,0.875,0.9473684210526315,0.011746572305134779,1.0,1.0,,
2450,3981200,19600,0.01522620863543875,0.875,0.9375,,,,,
2451,3982488,19608,0.013637597348759894,0.75,0.875,,,,,
2452,3983776,19616,0.011627098299150124,1.0,1.0,,,,,
2453,3985320,19624,0.011664800903427914,0.875,0.9545454545454546,,,,,
2454,3986864,19632,0.01136106246285614,0.875,0.9285714285714286,,,,,
2455,3988280,19640,0.011217866554648554,1.0,1.0,,,,,
2456,3989568,19648,0.01500556323450027,0.875,0.9333333333333333,,,,,
2457,3991176,19656,0.010985365948772474,0.75,0.8888888888888888,0.010417894308578961,1.0,1.0,,
2458,3992528,19664,0.014772652685968581,0.875,0.9375,,,,,
2459,3994392,19672,0.008310576248379432,1.0,1.0,,,,,
2460,3995616,19680,0.01390271405100912,0.75,0.875,,,,,
2461,3997416,19688,0.011735350488221828,0.875,0.9411764705882353,,,,,
2462,3998960,19696,0.011062773525453642,0.875,0.9285714285714286,,,,,
2463,4000504,19704,0.015017918666703017,0.625,0.8333333333333334,,,,,
2464,4001984,19712,0.009566447171719844,1.0,1.0,,,,,
2465,4003784,19720,0.009696091988261822,0.875,0.9411764705882353,0.016117484668274496,0.5,0.8095238095238095,,
2466,4005712,19728,0.006986123046407235,1.0,1.0,,,,,
2467,4007192,19736,0.011441689165924047,0.875,0.9411764705882353,,,,,
2468,4009120,19744,0.012528295163465673,0.875,0.9444444444444444,,,,,
2469,4010920,19752,0.009440644857921395,1.0,1.0,,,,,
2470,4012464,19760,0.010993438284427304,0.875,0.9285714285714286,,,,,
2471,4013880,19768,0.01216013814089852,0.75,0.8461538461538461,,,,,
2472,4015296,19776,0.014561581742905873,0.75,0.8888888888888888,,,,,
2473,4016776,19784,0.015169506992935672,0.625,0.8421052631578947,0.010577935399581193,0.875,0.9444444444444444,,
2474,4018256,19792,0.010603121637382841,1.0,1.0,,,,,
2475,4019800,19800,0.011236594398871402,0.875,0.9444444444444444,,,,,
2476,4021280,19808,0.016695122767807498,0.875,0.9473684210526315,,,,,
2477,4022888,19816,0.011749983389652883,0.75,0.875,,,,,
2478,4024688,19824,0.010884289558830524,0.75,0.8823529411764706,,,,,
2479,4025976,19832,0.011917197857276934,1.0,1.0,,,,,
2480,4027904,19840,0.012216723254931226,0.625,0.8,,,,,
2481,4029320,19848,0.012399358311541424,0.875,0.9375,0.006136359164922581,0.875,0.9285714285714286,,
2482,4030992,19856,0.009543237713123012,1.0,1.0,,,,,
2483,4032600,19864,0.010470229676622169,0.875,0.9444444444444444,,,,,
2484,4034592,19872,0.0109688477805485,0.5,0.7333333333333333,,,,,
2485,4036264,19880,0.01307481087984546,0.625,0.8,,,,,
2486,4037680,19888,0.010856944491680724,0.875,0.9333333333333333,,,,,
2487,4039544,19896,0.009463145897700594,1.0,1.0,,,,,
2488,4040960,19904,0.013462523156926432,0.75,0.8947368421052632,,,,,
2489,4042120,19912,0.013215721014943529,1.0,1.0,0.015707746529913413,0.75,0.875,,
2490,4043984,19920,0.011520355864840145,0.625,0.8125,,,,,
2491,4045848,19928,0.009488494588823308,0.875,0.9473684210526315,,,,,
2492,4047456,19936,0.010602942274760146,1.0,1.0,,,,,
2493,4048872,19944,0.01257256599322603,0.875,0.9444444444444444,,,,,
2494,4050352,19952,0.011192185946120346,1.0,1.0,,,,,
2495,4052024,19960,0.009884469525329648,0.875,0.9230769230769231,,,,,
2496,4053696,19968,0.009614211949842423,1.0,1.0,,,,,
2497,4055112,19976,0.012243591491658611,1.0,1.0,0.015934143432330645,0.5,0.75,,
2498,4056848,19984,0.009298480405946205,1.0,1.0,,,,,
2499,4058392,19992,0.010255636480715072,1.0,1.0,,,,,
2500,4060064,20000,0.012614201684542744,0.75,0.8666666666666667,,,,,
2501,4061480,20008,0.014555108337283778,0.75,0.8461538461538461,,,,,
2502,4064304,20016,0.007556336832752152,0.875,0.9375,,,,,
2503,4066168,20024,0.010241453222633888,0.875,0.9333333333333333,,,,,
2504,4068096,20032,0.011190446085282113,0.75,0.8461538461538461,,,,,
2505,4069448,20040,0.013733542951303315,0.875,0.9444444444444444,0.01323775287866194,0.75,0.8666666666666667,,
2506,4071760,20048,0.010059589134961529,0.875,0.9473684210526315,,,,,
2507,4073240,20056,0.011233943363570807,1.0,1.0,,,,,
2508,4075168,20064,0.008519815162574612,1.0,1.0,,,,,
2509,4076520,20072,0.011281529238877305,1.0,1.0,,,,,
2510,4078256,20080,0.011124767095889844,0.75,0.9047619047619048,,,,,
2511,4079800,20088,0.010608082467085252,1.0,1.0,,,,,
2512,4081408,20096,0.009701658241868645,1.0,1.0,,,,,
2513,4083016,20104,0.009703630041456945,0.875,0.9090909090909091,0.010504830579252143,0.875,0.9333333333333333,,
2514,4085008,20112,0.00833971102119569,1.0,1.0,,,,,
2515,4086488,20120,0.013039344059012931,0.875,0.9375,,,,,
2516,4087968,20128,0.010330166301915286,1.0,1.0,,,,,
2517,4089512,20136,0.012001241237922943,1.0,1.0,,,,,
2518,4091440,20144,0.009420583532689509,1.0,1.0,,,,,
2519,4092984,20152,0.011841270946890655,0.875,0.9375,,,,,
2520,4094400,20160,0.01209631263840778,1.0,1.0,,,,,
2521,4096008,20168,0.011002306642378666,0.875,0.9473684210526315,0.0140052222193633,0.75,0.8947368421052632,,
2522,4097232,20176,0.01464602325846905,0.75,0.9047619047619048,,,,,
2523,4098584,20184,0.01185165779749617,1.0,1.0,,,,,
2524,4100320,20192,0.012512688182808582,0.875,0.9444444444444444,,,,,
2525,4102824,20200,0.0073580225207564975,0.875,0.95,,,,,
2526,4104944,20208,0.009587041386576811,0.75,0.875,,,,,
2527,4106296,20216,0.011101862771167667,1.0,1.0,,,,,
2528,4108224,20224,0.015248115518428272,0.5,0.7647058823529411,,,,,
2529,4110024,20232,0.010640877344862626,0.75,0.8666666666666667,0.01149208351951987,0.75,0.875,,
2530,4111440,20240,0.012816132135575548,0.875,0.9375,,,,,
2531,4113048,20248,0.0164526457639398,0.625,0.8333333333333334,,,,,
2532,4114528,20256,0.01245753165536537,0.875,0.9375,,,,,
2533,4116456,20264,0.010021030915003776,0.875,0.9375,,,,,
2534,4117936,20272,0.012416964375750949,1.0,1.0,,,,,
2535,4119864,20280,0.010480814984364928,0.75,0.8823529411764706,,,,,
2536,4121088,20288,0.011727774444312998,0.875,0.9473684210526315,,,,,
2537,4122696,20296,0.011398648846129879,1.0,1.0,0.011590733317498084,0.75,0.875,,
2538,4124048,20304,0.012016647256008352,0.875,0.9375,,,,,
2539,4125272,20312,0.013106306057884915,1.0,1.0,,,,,
2540,4126496,20320,0.011351592626150722,1.0,1.0,,,,,
2541,4127848,20328,0.012878136714198074,0.875,0.9444444444444444,,,,,
2542,4129584,20336,0.008576915716933345,1.0,1.0,,,,,
2543,4130872,20344,0.012215941241090551,0.875,0.9411764705882353,,,,,
2544,4132480,20352,0.011299618306390551,1.0,1.0,,,,,
2545,4134344,20360,0.008681909208460868,0.875,0.9333333333333333,0.012418757200361312,1.0,1.0,,
2546,4135824,20368,0.014488074035011598,0.875,0.9333333333333333,,,,,
2547,4137304,20376,0.011195033354098452,0.875,0.9333333333333333,,,,,
2548,4139040,20384,0.011415235621400193,0.75,0.8947368421052632,,,,,
2549,4140328,20392,0.013165535034676743,0.75,0.8888888888888888,,,,,
2550,4142192,20400,0.01003468293418612,0.75,0.8571428571428571,,,,,
2551,4143544,20408,0.011599363151791064,1.0,1.0,,,,,
2552,4145024,20416,0.012244818777298525,0.875,0.9411764705882353,,,,,
2553,4146760,20424,0.010194647947031463,1.0,1.0,0.01979227796035969,0.625,0.8125,,
2554,4148176,20432,0.01092429553970376,1.0,1.0,,,,,
2555,4149912,20440,0.01140997720768205,0.875,0.9375,,,,,
2556,4151392,20448,0.012727403456005036,0.875,0.9473684210526315,,,,,
2557,4152872,20456,0.010399972665492406,1.0,1.0,,,,,
2558,4154416,20464,0.011196127357244191,1.0,1.0,,,,,
2559,4155768,20472,0.014216849896603984,0.875,0.9375,,,,,
2560,4157888,20480,0.009964068262056829,0.625,0.85,,,,,
2561,4159688,20488,0.010613557755522146,0.75,0.9047619047619048,0.010608827123769385,0.875,0.9375,,
2562,4161232,20496,0.01002727609132924,1.0,1.0,,,,,
2563,4162840,20504,0.016194533638265802,0.625,0.8125,,,,,
2564,4164064,20512,0.012281938317595059,1.0,1.0,,,,,
2565,4165800,20520,0.010354239833827297,0.875,0.9411764705882353,,,,,
2566,4167280,20528,0.011747358971826135,0.875,0.9285714285714286,,,,,
2567,4168632,20536,0.011465286976673159,0.875,0.9473684210526315,,,,,
2568,4169920,20544,0.018234918444170495,0.75,0.8461538461538461,,,,,
2569,4171272,20552,0.011915910136126721,1.0,1.0,0.009585000168954555,0.875,0.9411764705882353,,
2570,4173200,20560,0.00996268011663689,0.875,0.9285714285714286,,,,,
2571,4174744,20568,0.016587101939088415,0.625,0.8571428571428571,,,,,
2572,4176224,20576,0.012100975905258332,0.875,0.9375,,,,,
2573,4177640,20584,0.012068047944395961,0.875,0.9285714285714286,,,,,
2574,4179120,20592,0.013478466044677131,0.75,0.8888888888888888,,,,,
2575,4181048,20600,0.008418706326462518,0.875,0.9166666666666666,,,,,
2576,4182784,20608,0.008394755683577752,1.0,1.0,,,,,
2577,4184072,20616,0.013184208184606005,0.75,0.8888888888888888,0.014026944956857846,0.75,0.8823529411764706,,
2578,4185680,20624,0.011465120408795604,0.875,0.9285714285714286,,,,,
2579,4187288,20632,0.01056798433345013,1.0,1.0,,,,,
2580,4188960,20640,0.010216802684166203,0.875,0.9375,,,,,
2581,4190696,20648,0.010370232719050063,0.875,0.9333333333333333,,,,,
2582,4192176,20656,0.011164822822768877,1.0,1.0,,,,,
2583,4193656,20664,0.010137758974187007,1.0,1.0,,,,,
2584,4195328,20672,0.010817986055465948,0.75,0.8823529411764706,,,,,
2585,4196872,20680,0.012042962009616463,0.875,0.95,0.009119245360942385,1.0,1.0,,
2586,4198224,20688,0.013245653714162817,1.0,1.0,,,,,
2587,4200088,20696,0.008717566922527396,0.875,0.9285714285714286,,,,,
2588,4201312,20704,0.012720706350971734,1.0,1.0,,,,,
2589,4203112,20712,0.00942347296305005,1.0,1.0,,,,,
2590,4204528,20720,0.01028654657454955,1.0,1.0,,,,,
2591,4206328,20728,0.009837627646411039,0.875,0.9375,,,,,
2592,4207680,20736,0.011336811066894261,1.0,1.0,,,,,
